"避難先名称","避難が予想される住民の地区名","指定場所","管轄市町村名","避難種別","災害区分","土砂災害・浸水・津波浸水予測地域","緊急避難場所レベル（風水害）","緊急避難場所レベル（津波）","耐震性","備蓄の有無","備蓄品目（備蓄の有無）","備蓄品目（食料の有無）","備蓄品目（備蓄品目）","標高（メートル）","経度：東経（世界測地系10進法）","緯度：北緯（世界測地系10進法）","発電機（発電機の有無）","発電機（発動発電機（可搬型））","発電機（自家発電機）","施設面積（平米）屋内","施設面積（平米）屋外","収容人数","収容人数（一時）","所在地","備考1","備考２-１","備考２-２"
"山口西公園","山口","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",11.9,135.2623165,34.2646648,"","","",0,1467,0,489,"和歌山市山口西100-2","屋外避難場所","指定緊急避難場所",""
"山口神社","山口","","和歌山市","避難場所","津波　","","","☆☆☆","","","","","",54,135.268122,34.277118,"","","",0,0,0,0,"和歌山市谷377-0","津波避難目標地点","",""
"名草神社（安原）","安原","","和歌山市","避難場所","津波　","","","☆☆☆","","","","","",16,135.214026,34.1850942,"","","",0,0,0,0,"和歌山市冬野2107-0","津波避難目標地点","",""
"本渡公園","安原","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",5,135.2169885,34.1769563,"","","",0,4879,0,1626,"和歌山市本渡369-0","屋外避難場所","指定緊急避難場所",""
"中言神社（安原）","安原","","和歌山市","避難場所","津波　","","","☆☆☆","","","","","",23,135.198577,34.1931184,"","","",0,0,0,0,"和歌山市吉原0-0","津波避難目標地点","",""
"八幡神社（安原）","安原","","和歌山市","避難場所","津波　","","","☆☆☆","","","","","",20,135.231003,34.194692,"","","",0,0,0,0,"和歌山市相坂0-0","津波避難目標地点","",""
"赤津広場","安原","","和歌山市","避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆☆","","","","","",3.7,135.2156256,34.1909771,"","","",0,3909,0,1303,"和歌山市冬野165-1","屋外避難場所","指定緊急避難場所",""
"南出島公園","宮前","","和歌山市","避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆","","","","","",2,135.1915678,34.2172253,"","","",0,1487,0,495,"和歌山市南出島29-16","屋外避難場所","指定緊急避難場所",""
"手平第二公園","宮前","","和歌山市","避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆","","","","","",1.1,135.189124,34.217756,"","","",0,1539,0,513,"和歌山市手平２丁目223-1","屋外避難場所","指定緊急避難場所",""
"杭ノ瀬北公園","宮前","","和歌山市","避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆","","","","","",1.9,135.1959635,34.2139233,"","","",0,1260,0,420,"和歌山市杭ノ瀬62-1","屋外避難場所","指定緊急避難場所",""
"杭ノ瀬公園","宮前","","和歌山市","避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆☆","","","","","",2,135.199594,34.2135598,"","","",0,4853,0,1617,"和歌山市杭ノ瀬8-1","屋外避難場所","指定緊急避難場所",""
"鳴神公園","宮","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",5.2,135.2090697,34.2327418,"","","",0,3741,0,1247,"和歌山市鳴神951-0","屋外避難場所","指定緊急避難場所",""
"南太田公園","宮","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",4.1,135.1967124,34.2284924,"","","",0,2502,0,834,"和歌山市太田４丁目8-0","屋外避難場所","指定緊急避難場所",""
"太田第四公園","宮","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",4.2,135.19261,34.2304105,"","","",0,2005,0,668,"和歌山市太田１丁目8-0","屋外避難場所","指定緊急避難場所",""
"太田第二公園","宮","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",4.7,135.195046,34.2316681,"","","",0,1520,0,506,"和歌山市太田２丁目12-14","屋外避難場所","指定緊急避難場所",""
"太田第一公園","宮","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",4.8,135.198003,34.2305579,"","","",0,1517,0,505,"和歌山市太田３丁目2-0","屋外避難場所","指定緊急避難場所",""
"出水公園","宮","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",5,135.2042259,34.2344245,"","","",0,2003,0,667,"和歌山市秋月75-1","屋外避難場所","指定緊急避難場所",""
"城東公園","宮北","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",3.5,135.1863372,34.2329559,"","","",0,2039,0,679,"和歌山市友田町３丁目29-1","屋外避難場所","指定緊急避難場所",""
"黒田公園","宮北","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",4.7,135.1963935,34.2337505,"","","",0,2471,0,823,"和歌山市黒田２丁目4-0","屋外避難場所","指定緊急避難場所",""
"宮北公園","宮北","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",3.9,135.1949688,34.238798,"","","",0,1921,0,640,"和歌山市黒田359-1","屋外避難場所","指定緊急避難場所",""
"湊公園","湊","","和歌山市","避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆","","","","","",4.4,135.1472478,34.2332471,"","","",0,2149,0,716,"和歌山市湊３丁目301-0","屋外避難場所","指定緊急避難場所",""
"堀止公園","吹上","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",7.9,135.1732121,34.2149416,"","","",0,1148,0,382,"和歌山市堀止東１丁目4-23","屋外避難場所","指定緊急避難場所",""
"吹上公園","吹上","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",6.6,135.1755691,34.2165093,"","","",0,984,0,328,"和歌山市堀止東２丁目10-0","屋外避難場所","指定緊急避難場所",""
"南片原公園","広瀬","","和歌山市","避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆","","","","","",2.3,135.1808486,34.2229554,"","","",0,2314,0,771,"和歌山市雄松町１丁目12-0","屋外避難場所","指定緊急避難場所",""
"岡東公園","広瀬","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",3,135.1800062,34.2252208,"","","",0,0,0,3553,"和歌山市広瀬中ノ丁１丁目16-0","屋外避難場所","指定緊急避難場所",""
"岡公園","広瀬","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",4.5,135.175006,34.2259416,"","","",0,10067,0,33551,"和歌山市岡山丁3-0","屋外避難場所","指定緊急避難場所",""
"野崎公園","野崎","","和歌山市","避難場所","地震　大規模な火事","津波浸水予測地域","","☆","","","","","",2.4,135.1581486,34.2466715,"","","",0,4064,0,1354,"和歌山市野崎191-1","屋外避難場所","指定緊急避難場所",""
"福島公園","野崎","","和歌山市","避難場所","地震　津波　大規模な火事","土砂災害予測地域　浸水予測地域　津波浸水予測地域","","☆","","","","","",1.8,135.1640947,34.2518604,"","","",0,2912,0,970,"和歌山市福島120-1","屋外避難場所","指定緊急避難場所",""
"口須佐公園","西山東","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",7.2,135.2473178,34.2049237,"","","",0,1523,0,507,"和歌山市口須佐51-4","屋外避難場所","指定緊急避難場所",""
"花山団地付近","西和佐","","和歌山市","避難場所","津波　大規模な火事","","","☆☆☆","","","","","",25,135.219755,34.230786,"","","",0,0,0,0,"和歌山市鳴神0-0","津波避難目標地点","",""
"紀伊風土記の丘","西和佐","","和歌山市","避難場所","津波　大規模な火事","","","☆☆☆","","","","","",25,135.22959,34.227885,"","","",0,0,0,0,"和歌山市岩橋0-0","津波避難目標地点","",""
"岩橋公園","西和佐","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",7.1,135.2246182,34.2312945,"","","",0,2695,0,898,"和歌山市岩橋1560-1","屋外避難場所","指定緊急避難場所",""
"スカイタウンつつじが丘方面","西脇","","和歌山市","避難場所","津波　大規模な火事","","","☆☆☆","","","","","",70,135.098603,34.26747,"","","",0,0,0,0,"和歌山市つつじが丘0-0","津波避難目標地点","",""
"磯の浦東部避難場所","西脇","磯の浦自治会整備地内","和歌山市","避難場所","津波　大規模な火事","","","☆☆☆","","","","","",25,135.094988,34.2614054,"","","",0,0,0,0,"和歌山市磯の浦0-0","津波避難場所","指定緊急避難場所",""
"西庄公園","西脇","","和歌山市","避難場所","地震　大規模な火事","","","☆☆☆","","","","","",4.5,135.1163881,34.2599469,"","","",0,12021,0,4007,"和歌山市西庄215-0","屋外避難場所","指定緊急避難場所",""
"元西脇中学校跡","西脇","","和歌山市","避難場所","地震　大規模な火事","","","☆☆☆","","","","","",5.6,135.110804,34.2535621,"","","",0,3328,0,1109,"和歌山市西庄1037-0","屋外避難場所","指定緊急避難場所",""
"NTT紀三井寺社宅周辺","名草　三田","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",5.6,135.192676,34.1957623,"","","",0,0,0,0,"和歌山市三葛0-0","津波避難目標地点","",""
"紀の川工水洞より高台","名草","","和歌山市","避難場所","津波　大規模な火事","","","☆☆☆","","","","","",35,135.197026,34.1664589,"","","",0,0,0,0,"和歌山市内原0-0","津波避難目標地点","",""
"峰の地蔵尊","名草","","和歌山市","避難場所","津波　大規模な火事","","","☆☆☆","","","","","",60,135.189062,34.162259,"","","",0,0,0,0,"和歌山市毛見0-0","津波避難目標地点","",""
"船尾山ハイキングコース（海南市黒江側入口）","名草","","和歌山市","避難場所","津波　大規模な火事","","","☆☆☆","","","","","",150,135.195958,34.16189,"","","",0,0,0,0,"海南市船尾0-0","津波避難目標地点","",""
"みちる保育園周辺","名草","","和歌山市","避難場所","津波　大規模な火事","","","☆☆☆","","","","","",25,135.201191,34.1686543,"","","",0,0,0,0,"和歌山市毛見0-0","津波避難目標地点","",""
"紀三井寺ガーデンホテルはやし","名草","５階以上","和歌山市","避難場所","津波　大規模な火事","津波浸水予測地域","","☆","耐震　","","","","",2.3,135.186602,34.1848481,"","","",0,0,0,450,"和歌山市紀三井寺756-0","津波避難協力ビル","指定緊急避難場所",""
"名草山霊園","名草","敷地内","和歌山市","避難場所","津波　大規模な火事","","","☆☆☆","","","","","",40,135.189998,34.1825897,"","","",0,0,0,0,"和歌山市紀三井寺1301-1","津波避難場所","指定緊急避難場所",""
"名草山周辺(吉原分校）","安原","","和歌山市","避難場所","津波　大規模な火事","","","☆☆☆","","","","","",228,135.200292,34.1932529,"","","",0,0,0,0,"和歌山市吉原1316-0","津波避難目標地点","",""
"名草山周辺(内原神社）","名草","","和歌山市","避難場所","津波　大規模な火事","","","☆☆☆","","","","","",228,135.193635,34.1778044,"","","",0,0,0,0,"和歌山市内原25-0","津波避難目標地点","",""
"名草山周辺(正行寺）","名草","","和歌山市","避難場所","津波　大規模な火事","","","☆☆☆","","","","","",228,135.191194,34.191297,"","","",0,0,0,0,"和歌山市三葛869-0","津波避難目標地点","",""
"名草山周辺(名草ゴルフセンター）","三田","","和歌山市","避難場所","津波　大規模な火事","","","☆☆☆","","","","","",228,135.194884,34.198316,"","","",0,0,0,0,"和歌山市田尻0-0","津波避難目標地点","",""
"紀三井寺　護国院","名草","境内一円","和歌山市","避難場所","津波　大規模な火事","","","☆☆☆","","","","","",43.6,135.189885,34.1854239,"","","",0,0,0,0,"和歌山市紀三井寺1201-0","津波避難場所","指定緊急避難場所",""
"本久寺","名草","山門前及び駐車場","和歌山市","避難場所","津波　大規模な火事","津波浸水予測地域","","☆☆","","","","","",5.3,135.202778,34.169506,"","","",0,0,0,0,"和歌山市毛見423-1","津波避難場所","指定緊急避難場所",""
"メトロヒルズ（屋上駐車場・立体駐車場）","名草","屋上駐車場・立体駐車場","和歌山市","避難場所","津波　大規模な火事","津波浸水予測地域","","☆","","","","","",2.4,135.187159,34.190067,"","","",0,0,0,0,"和歌山市三葛137-1","津波避難場所","指定緊急避難場所",""
"和歌山マリーナシティホテル","名草","２階宴会場","和歌山市","避難場所","津波　大規模な火事","津波浸水予測地域","","☆","耐震　","","","","",1.9,135.179586,34.155668,"","","",0,0,0,1200,"和歌山市毛見1517-0","津波避難協力ビル","指定緊急避難場所",""
"ファシナシオン毛見Ⅱ","名草","２階以上の共用部分","和歌山市","避難場所","津波　大規模な火事","津波浸水予測地域","","☆☆","耐震　","","","","",1.1,135.186019,34.164072,"","","",0,0,0,171,"和歌山市毛見8-1","津波避難協力ビル","指定緊急避難場所",""
"ファシナシオン毛見","名草","２階以上の共用部分","和歌山市","避難場所","津波　大規模な火事","津波浸水予測地域","","☆","耐震　","","","","",1.1,135.18658,34.16382,"","","",0,0,0,90,"和歌山市毛見10-2","津波避難協力ビル","指定緊急避難場所",""
"紀三井寺苑","名草","２階以上の共用部分","和歌山市","避難場所","津波　大規模な火事","津波浸水予測地域","","☆","耐震　","","","","",1.6,135.184724,34.18134,"","","",0,0,0,420,"和歌山市紀三井寺560-2","津波避難協力ビル","指定緊急避難場所",""
"中央終末処理場","名草","屋上サッカー場","和歌山市","避難場所","津波　大規模な火事","津波浸水予測地域","","☆","耐震　","","","","",3.3,135.188011,34.1955371,"","","",0,0,0,4000,"和歌山市三葛510-1","津波避難協力ビル","指定緊急避難場所",""
"琴の浦リハビリテーションセンター","名草","３階以上","和歌山市","避難場所","津波　大規模な火事","津波浸水予測地域","","☆","耐震　","","","","",1.5,135.185128,34.157987,"","","",0,0,0,922,"和歌山市毛見1451-0","津波避難協力ビル","指定緊急避難場所",""
"和歌山県子ども・女性・障害者相談センター","名草","３階多目的ホール","和歌山市","避難場所","津波　大規模な火事","津波浸水予測地域","","☆","耐震　","","","","",1.4,135.185872,34.157562,"","","",0,0,0,210,"和歌山市毛見1437-218","津波避難協力ビル","指定緊急避難場所",""
"中之島公園","中之島","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",3.2,135.1870651,34.2395434,"","","",0,11924,0,3974,"和歌山市中之島1495-0","屋外避難場所","指定緊急避難場所",""
"向之芝公園","中之島","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",5.1,135.1863213,34.2365681,"","","",0,5461,0,1820,"和歌山市中之島2251-0","屋外避難場所","指定緊急避難場所",""
"漁火の宿　シーサイド観潮（駐車場）","田野","駐車場","和歌山市","避難場所","津波　大規模な火事","","","☆☆☆","","","","","",49.3,135.15023,34.1876023,"","","",0,0,0,0,"和歌山市田野82-0","津波避難場所","指定緊急避難場所",""
"わかうら園","田野","指定敷地内","和歌山市","避難場所","津波　大規模な火事","","","☆☆☆","","","","","",39.4,135.150213,34.18566,"","","",0,0,0,0,"和歌山市田野175-0","津波避難場所","指定緊急避難場所",""
"打越山遊歩道","高松","","和歌山市","避難場所","津波　大規模な火事","","","☆☆☆","","","","","",45,135.176149,34.2056221,"","","",0,0,0,0,"和歌山市打越町1-0","津波避難目標地点","",""
"新堀児童遊園","高松","","和歌山市","避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆☆","","","","","",4.8,135.1767026,34.2145633,"","","",0,704,0,234,"和歌山市新堀東２丁目310-96","屋外避難場所","指定緊急避難場所",""
"宇須児童遊園","高松","","和歌山市","避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆☆","","","","","",2,135.176806,34.2098213,"","","",0,1074,0,358,"和歌山市宇須３丁目136-10","屋外避難場所","指定緊急避難場所",""
"大新公園","大新","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",3.8,135.1821424,34.2324393,"","","",0,0,0,5443,"和歌山市坊主丁12-0","屋外避難場所","指定緊急避難場所",""
"市営湊御殿第2団地","砂山","２階以上の共用部分","和歌山市","避難場所","津波　大規模な火事","津波浸水予測地域","","☆","耐震　","","","","",1.1,135.15774,34.21779,"","","",0,0,0,1134,"和歌山市湊御殿３丁目8-2","津波避難協力ビル","指定緊急避難場所",""
"青岸クリーンセンター","砂山","センター内","和歌山市","避難場所","津波　大規模な火事","津波浸水予測地域","","☆","耐震　","","","","",4.9,135.140907,34.221559,"","","",0,0,0,2180,"和歌山市湊1342-39","津波避難協力ビル","指定緊急避難場所",""
"青岸エネルギーセンター","砂山","センター内","和歌山市","避難場所","津波　大規模な火事","津波浸水予測地域","","☆☆","耐震　","","","","",4.9,135.14341,34.222437,"","","",0,0,0,1020,"和歌山市湊1342-3","津波避難協力ビル","指定緊急避難場所",""
"市営薬種畑団地","砂山","２階以上の共用部分","和歌山市","避難場所","津波　大規模な火事","津波浸水予測地域","","☆","耐震　","","","","",2.6,135.149152,34.218021,"","","",0,0,0,858,"和歌山市湊1414-8","津波避難協力ビル","指定緊急避難場所",""
"オークワ大浦街道店","砂山","屋上駐車場","和歌山市","避難場所","津波　大規模な火事","津波浸水予測地域","","☆","耐震　","","","","",1.6,135.158509,34.212885,"","","",0,0,0,3200,"和歌山市湊45-1","津波避難協力ビル","指定緊急避難場所",""
"長町公園","砂山","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",5.6,135.1670955,34.221142,"","","",0,5681,0,1893,"和歌山市東長町９丁目8-0","屋外避難場所","指定緊急避難場所",""
"砂山公園","砂山","","和歌山市","避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆","","","","","",2.6,135.1630611,34.2217803,"","","",0,6788,0,2262,"和歌山市出口中ノ丁7-0","屋外避難場所","指定緊急避難場所",""
"美園公園","大新","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",3.2,135.186656,34.2301798,"","","",0,5284,0,1761,"和歌山市美園町２丁目95-0","屋外避難場所","指定緊急避難場所",""
"新南公園","新南","","和歌山市","避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆","","","","","",2.3,135.1880923,34.2268583,"","","",0,11066,0,3688,"和歌山市木広町３丁目11-0","屋外避難場所","指定緊急避難場所",""
"汀公園","城北","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",6.4,135.1682661,34.230141,"","","",0,4985,0,1661,"和歌山市西汀丁27-0","屋外避難場所","指定緊急避難場所",""
"松島公園","四箇郷","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",5.7,135.2085871,34.2424438,"","","",0,1279,0,426,"和歌山市松島262-35","屋外避難場所","指定緊急避難場所",""
"中央卸売市場総合給食センター棟「わかやままるしぇ」","雑賀","共用部分","和歌山市","避難場所","津波　大規模な火事","津波浸水予測地域","","☆","","","","","",3.2,135.148674,34.209411,"","","",0,0,0,2109,"和歌山市西浜1660-401","津波避難場所","指定緊急避難場所",""
"ライオンズマンション和歌山塩屋","雑賀　和歌浦","２階以上エレベーター前廊下部分","和歌山市","避難場所","津波　大規模な火事","津波浸水予測地域","","☆","耐震　","","","","",2.5,135.179592,34.201562,"","","",0,0,0,425,"和歌山市塩屋５丁目2-33","津波避難協力ビル","指定緊急避難場所",""
"秋葉山公園","雑賀　高松　和歌浦","","和歌山市","避難場所","津波　大規模な火事","","","☆☆☆","","","","","",14.9,135.1725193,34.1993303,"","","",8132,1100,2710,3076,"和歌山市秋葉町14-0","屋外避難場所","指定緊急避難場所",""
"高津公園","雑賀","","和歌山市","避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆☆","","","","","",4.1,135.1649019,34.1981962,"","","",0,13019,0,4339,"和歌山市関戸３丁目775-1","屋外避難場所","指定緊急避難場所",""
"創価学会南和歌山文化会館","雑賀崎　雑賀","敷地内","和歌山市","避難場所","津波　大規模な火事","","","☆☆☆","耐震　","","","","",27.6,135.148291,34.192582,"","","",0,0,0,0,"和歌山市雑賀崎6-4","津波避難場所","指定緊急避難場所",""
"平井中央公園","楠見　野崎","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",18.3,135.1662476,34.2633961,"","","",0,11672,0,3890,"和歌山市平井470-1","屋外避難場所","指定緊急避難場所",""
"平井公園","楠見","","和歌山市","避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆☆","","","","","",3,135.162724,34.2584246,"","","",0,3673,0,1224,"和歌山市市小路253-1","屋外避難場所","指定緊急避難場所",""
"善明寺北公園","楠見","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",49,135.1810104,34.2654075,"","","",0,1594,0,531,"和歌山市善明寺706-123","屋外避難場所","指定緊急避難場所",""
"善明寺中央公園","楠見","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",3,135.1838523,34.2587,"","","",0,4738,0,1579,"和歌山市善明寺113-4","屋外避難場所","指定緊急避難場所",""
"善明寺公園","楠見","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",4,135.1853234,34.2608872,"","","",0,2155,0,718,"和歌山市善明寺363-2","屋外避難場所","指定緊急避難場所",""
"市小路公園","楠見","","和歌山市","避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆☆","","","","","",2.7,135.1672688,34.257205,"","","",0,3966,0,1322,"和歌山市市小路44-1","屋外避難場所","指定緊急避難場所",""
"和歌山県警察学校周辺","木本","","和歌山市","避難場所","津波　大規模な火事","","","☆☆☆","","","","","",30,135.127982,34.267753,"","","",0,0,0,0,"和歌山市木ノ本0-0","津波避難目標地点","",""
"木本公園","木本　貴志","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",5.7,135.1327066,34.26334,"","","",0,2827,0,942,"和歌山市木ノ本761-2","屋外避難場所","指定緊急避難場所",""
"二葉団地児童遊園","貴志","","和歌山市","避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆","","","","","",1.8,135.1397226,34.2510949,"","","",0,1308,0,436,"和歌山市土入291-88","屋外避難場所","指定緊急避難場所",""
"栄谷南公園","貴志","","和歌山市","避難場所","地震　津波　大規模な火事","","","☆☆☆","","","","","",3.2,135.1582498,34.256117,"","","",0,719,0,239,"和歌山市栄谷83-1","屋外避難場所","指定緊急避難場所",""
